id_pedido,id_producto,nombre_producto,categoria,id_proveedor,nombre_proveedor,cantidad_solicitada,estado_pedido,fecha_pedido,fecha_entrega,numero_factura
167,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",77,entregado,"2024-06-09 15:20:37","2024-06-16 15:20:37","FAC-000167"
168,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",77,entregado,"2025-11-26 17:40:26","2025-12-01 17:40:26","FAC-000168"
169,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",47,entregado,"2023-01-15 03:36:20","2023-01-20 03:36:20","FAC-000169"
170,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",42,entregado,"2024-10-07 13:13:00","2024-10-11 13:13:00","FAC-000170"
171,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",22,en proceso,"2023-10-14 23:53:49","2023-10-19 23:53:49",""
172,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",97,entregado,"2025-03-05 07:53:12","2025-03-20 07:53:12","FAC-000172"
173,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",91,entregado,"2023-08-05 07:16:42","2023-08-09 07:16:42","FAC-000173"
174,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",18,aceptado,"2025-08-20 12:24:42","",""
175,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",11,entregado,"2025-06-09 23:29:52","2025-06-13 23:29:52","FAC-000175"
176,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",22,entregado,"2023-09-20 19:58:22","2023-10-04 19:58:22","FAC-000176"
177,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",94,entregado,"2024-07-29 00:59:18","2024-08-04 00:59:18","FAC-000177"
178,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,entregado,"2025-08-20 16:59:50","2025-09-01 16:59:50","FAC-000178"
179,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",22,aceptado,"2024-05-10 15:26:41","",""
180,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",74,en proceso,"2023-11-07 01:40:02","2023-11-18 01:40:02",""
181,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",59,en proceso,"2023-12-04 02:19:14","2023-12-11 02:19:14",""
182,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",96,en proceso,"2025-09-29 14:51:29","2025-10-18 14:51:29",""
183,18,"Vitamina D3 2000UI x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",59,entregado,"2025-08-08 16:02:16","2025-08-21 16:02:16","FAC-000183"
184,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",28,en proceso,"2023-07-20 12:09:23","2023-08-05 12:09:23",""
185,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",41,aceptado,"2024-12-14 10:02:01","",""
186,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",47,en proceso,"2024-05-22 16:13:29","2024-06-07 16:13:29",""
187,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",96,entregado,"2025-09-19 19:44:22","2025-09-22 19:44:22","FAC-000187"
188,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",66,entregado,"2024-01-08 23:23:20","2024-01-22 23:23:20","FAC-000188"
189,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",56,entregado,"2023-04-01 15:57:19","2023-04-15 15:57:19","FAC-000189"
190,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",77,entregado,"2025-01-19 22:47:27","2025-01-31 22:47:27","FAC-000190"
191,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",39,entregado,"2025-08-01 08:56:09","2025-08-10 08:56:09","FAC-000191"
192,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",65,entregado,"2025-03-27 17:15:29","2025-04-08 17:15:29","FAC-000192"
193,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",50,entregado,"2023-09-30 21:25:48","2023-10-11 21:25:48","FAC-000193"
194,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",96,aceptado,"2023-07-30 05:55:52","",""
195,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",49,entregado,"2023-04-14 22:40:28","2023-04-24 22:40:28","FAC-000195"
196,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",86,aceptado,"2023-08-23 21:42:37","",""
197,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",53,en proceso,"2023-12-29 07:29:24","2024-01-14 07:29:24",""
198,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",31,en proceso,"2023-01-07 14:57:41","2023-01-20 14:57:41",""
199,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",55,entregado,"2024-02-11 20:03:52","2024-02-22 20:03:52","FAC-000199"
200,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",43,entregado,"2025-11-21 03:15:42","2025-12-02 03:15:42","FAC-000200"
201,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",25,en proceso,"2024-04-18 08:03:16","2024-04-27 08:03:16",""
202,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",95,entregado,"2023-02-02 11:59:11","2023-02-06 11:59:11","FAC-000202"
203,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",62,aceptado,"2023-07-02 20:09:54","",""
204,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",28,aceptado,"2024-01-18 20:07:30","",""
205,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",64,entregado,"2025-03-15 12:53:46","2025-03-27 12:53:46","FAC-000205"
206,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",88,entregado,"2024-10-12 01:40:42","2024-10-26 01:40:42","FAC-000206"
207,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",92,entregado,"2023-02-19 05:49:54","2023-03-03 05:49:54","FAC-000207"
208,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",24,aceptado,"2024-11-20 19:33:41","",""
209,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",47,entregado,"2024-01-08 18:22:32","2024-01-16 18:22:32","FAC-000209"
210,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",12,entregado,"2024-08-18 22:29:59","2024-08-31 22:29:59","FAC-000210"
211,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",18,entregado,"2023-10-28 07:22:49","2023-11-02 07:22:49","FAC-000211"
212,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",41,entregado,"2025-12-01 04:33:54","2025-12-07 04:33:54","FAC-000212"
213,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",26,entregado,"2023-02-23 00:57:20","2023-03-02 00:57:20","FAC-000213"
214,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",35,en proceso,"2023-11-07 21:41:18","2023-11-22 21:41:18",""
215,7,"Tramadol 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",29,entregado,"2025-09-07 04:48:14","2025-09-18 04:48:14","FAC-000215"
216,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",63,entregado,"2024-12-06 13:05:01","2024-12-11 13:05:01","FAC-000216"
217,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",68,aceptado,"2025-06-17 21:33:02","",""
218,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",30,entregado,"2023-10-18 12:54:09","2023-10-27 12:54:09","FAC-000218"
219,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",91,entregado,"2024-10-29 21:19:25","2024-11-13 21:19:25","FAC-000219"
220,47,"Lubricante Prudence Aqua 60ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",37,entregado,"2024-02-18 05:02:10","2024-02-27 05:02:10","FAC-000220"
221,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",59,entregado,"2024-05-23 21:31:41","2024-05-27 21:31:41","FAC-000221"
222,29,"Hilo dental 50m","Cuidado personal",7,"Bayer S.A Colombia",86,en proceso,"2023-02-22 16:33:42","2023-03-04 16:33:42",""
223,30,"Crema dental blanqueadora 75ml","Cuidado personal",7,"Bayer S.A Colombia",86,aceptado,"2025-04-03 19:59:01","",""
224,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",33,en proceso,"2025-03-25 18:27:21","2025-04-08 18:27:21",""
225,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",47,entregado,"2024-07-12 23:42:37","2024-07-27 23:42:37","FAC-000225"
226,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",75,entregado,"2025-02-07 09:03:45","2025-02-11 09:03:45","FAC-000226"
227,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",64,entregado,"2023-09-11 17:12:05","2023-09-20 17:12:05","FAC-000227"
228,37,"Condón Control Retard x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",45,aceptado,"2023-11-30 01:29:33","",""
229,36,"Condón Prudence Fresa x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",72,entregado,"2023-10-05 21:04:57","2023-10-10 21:04:57","FAC-000229"
230,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",71,en proceso,"2023-07-15 02:40:54","2023-07-21 02:40:54",""
231,43,"Lubricante Pjur Original 30ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",76,entregado,"2024-06-04 04:47:48","2024-06-07 04:47:48","FAC-000231"
232,24,"Magnesio 400mg x60","Vitaminas y suplementos",6,"Tecnoquímicas S.A",49,en proceso,"2025-05-07 22:11:47","2025-05-15 22:11:47",""
233,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",23,entregado,"2025-01-17 05:47:41","2025-01-22 05:47:41","FAC-000233"
234,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",100,entregado,"2023-09-05 03:59:10","2023-09-12 03:59:10","FAC-000234"
235,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",65,entregado,"2024-09-08 08:46:55","2024-09-13 08:46:55","FAC-000235"
236,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",32,aceptado,"2024-07-02 21:26:04","",""
237,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",32,aceptado,"2025-02-03 05:55:26","",""
238,13,"Clindamicina 300mg x16","Antibiótico",5,"Genfar S.A - Grupo Sanofi",73,entregado,"2023-01-09 23:50:48","2023-01-17 23:50:48","FAC-000238"
239,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",75,entregado,"2025-02-16 06:40:08","2025-02-24 06:40:08","FAC-000239"
240,16,"Doxiciclina 100mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",34,entregado,"2023-07-18 09:56:19","2023-07-28 09:56:19","FAC-000240"
241,28,"Jabón antibacterial 250ml","Cuidado personal",7,"Bayer S.A Colombia",89,en proceso,"2025-06-18 09:58:40","2025-06-24 09:58:40",""
242,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",95,entregado,"2024-10-17 08:12:04","2024-10-20 08:12:04","FAC-000242"
243,4,"Aspirina 100mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",30,entregado,"2024-07-25 07:31:01","2024-08-05 07:31:01","FAC-000243"
244,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",84,entregado,"2024-06-18 03:41:32","2024-06-21 03:41:32","FAC-000244"
245,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",27,entregado,"2024-07-21 22:15:25","2024-07-31 22:15:25","FAC-000245"
246,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",11,entregado,"2024-12-13 07:40:44","2024-12-26 07:40:44","FAC-000246"
247,38,"Condón Lifestyles Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",54,entregado,"2024-09-02 20:03:30","2024-09-15 20:03:30","FAC-000247"
248,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",92,aceptado,"2023-03-17 10:41:10","",""
249,9,"Amoxicilina 500mg x21","Antibiótico",5,"Genfar S.A - Grupo Sanofi",42,entregado,"2025-04-05 16:14:16","2025-04-12 16:14:16","FAC-000249"
250,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",69,entregado,"2023-09-10 06:59:56","2023-09-19 06:59:56","FAC-000250"
251,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",66,entregado,"2023-08-12 12:06:17","2023-08-27 12:06:17","FAC-000251"
252,31,"Desodorante roll-on 50ml","Cuidado personal",7,"Bayer S.A Colombia",45,entregado,"2024-05-22 07:47:07","2024-05-29 07:47:07","FAC-000252"
253,46,"Lubricante Vive Sensitivo 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",39,en proceso,"2025-10-31 12:29:25","2025-11-07 12:29:25",""
254,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",47,entregado,"2023-06-06 23:48:37","2023-06-14 23:48:37","FAC-000254"
255,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",71,aceptado,"2023-05-06 03:20:41","",""
256,39,"Condón Vive Placer Real x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",69,entregado,"2024-05-24 19:14:41","2024-06-08 19:14:41","FAC-000256"
257,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",19,entregado,"2024-11-12 11:54:55","2024-11-25 11:54:55","FAC-000257"
258,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",95,entregado,"2025-06-27 03:12:44","2025-07-09 03:12:44","FAC-000258"
259,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",25,entregado,"2025-08-26 14:42:15","2025-09-02 14:42:15","FAC-000259"
260,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",33,entregado,"2025-09-24 00:52:53","2025-10-07 00:52:53","FAC-000260"
261,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",98,entregado,"2025-02-15 08:08:21","2025-02-24 08:08:21","FAC-000261"
262,17,"Vitamina C 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",31,en proceso,"2025-06-15 23:01:31","2025-06-29 23:01:31",""
263,45,"Lubricante Yes OB Natural 80ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",69,en proceso,"2025-07-31 20:07:45","2025-08-11 20:07:45",""
264,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",99,entregado,"2023-12-04 07:53:53","2023-12-14 07:53:53","FAC-000264"
265,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",19,entregado,"2025-06-25 10:37:08","2025-07-05 10:37:08","FAC-000265"
266,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",90,entregado,"2023-03-09 06:52:09","2023-03-23 06:52:09","FAC-000266"
267,48,"Lubricante Control Aqua 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",46,entregado,"2023-01-02 06:21:52","2023-01-16 06:21:52","FAC-000267"
268,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",84,entregado,"2025-08-21 00:22:09","2025-08-25 00:22:09","FAC-000268"
269,33,"Condón Durex Natural x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",98,entregado,"2024-08-09 14:20:49","2024-08-21 14:20:49","FAC-000269"
270,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",60,entregado,"2024-12-27 11:53:11","2025-01-01 11:53:11","FAC-000270"
271,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",65,entregado,"2024-09-04 23:05:12","2024-09-16 23:05:12","FAC-000271"
272,23,"Hierro + Ácido Fólico x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",82,entregado,"2024-01-05 17:01:41","2024-01-08 17:01:41","FAC-000272"
273,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",75,entregado,"2025-10-09 07:04:48","2025-10-24 07:04:48","FAC-000273"
274,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",28,en proceso,"2023-10-24 18:50:31","2023-11-08 18:50:31",""
275,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",32,en proceso,"2025-08-05 03:47:41","2025-08-11 03:47:41",""
276,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",77,entregado,"2025-10-14 09:38:16","2025-10-29 09:38:16","FAC-000276"
277,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",39,entregado,"2025-06-10 11:15:07","2025-06-24 11:15:07","FAC-000277"
278,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",90,entregado,"2023-04-11 03:59:36","2023-04-20 03:59:36","FAC-000278"
279,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",64,entregado,"2025-01-30 00:45:44","2025-02-11 00:45:44","FAC-000279"
280,26,"Shampoo anticaspa 400ml","Cuidado personal",7,"Bayer S.A Colombia",100,entregado,"2023-11-17 10:21:14","2023-11-25 10:21:14","FAC-000280"
281,11,"Ciprofloxacino 500mg x10","Antibiótico",5,"Genfar S.A - Grupo Sanofi",67,entregado,"2023-09-05 10:11:58","2023-09-16 10:11:58","FAC-000281"
282,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",24,en proceso,"2024-04-27 10:38:12","2024-05-16 10:38:12",""
283,6,"Meloxicam 15mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",82,en proceso,"2023-03-07 23:23:25","2023-03-17 23:23:25",""
284,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",45,en proceso,"2023-08-17 14:16:45","2023-08-27 14:16:45",""
285,2,"Ibuprofeno 400mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",60,aceptado,"2024-05-13 17:24:04","",""
286,25,"Protector solar SPF 50 50ml","Cuidado personal",7,"Bayer S.A Colombia",85,entregado,"2024-09-15 15:20:32","2024-09-20 15:20:32","FAC-000286"
287,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",17,aceptado,"2025-11-15 01:56:19","",""
288,27,"Crema hidratante facial 50ml","Cuidado personal",7,"Bayer S.A Colombia",94,entregado,"2024-02-25 08:15:26","2024-03-01 08:15:26","FAC-000288"
289,19,"Complejo B x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",37,entregado,"2025-04-30 09:51:59","2025-05-14 09:51:59","FAC-000289"
290,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",52,entregado,"2024-05-28 11:52:59","2024-06-01 11:52:59","FAC-000290"
291,41,"Lubricante Durex Play 50ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",97,entregado,"2023-06-13 07:35:21","2023-06-28 07:35:21","FAC-000291"
292,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",25,entregado,"2023-01-16 04:52:49","2023-01-21 04:52:49","FAC-000292"
293,8,"Ketorolaco 10mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",45,entregado,"2024-01-13 05:10:22","2024-01-19 05:10:22","FAC-000293"
294,42,"Lubricante Íntimo KY 75ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",67,en proceso,"2024-04-25 22:23:46","2024-05-08 22:23:46",""
295,22,"Zinc 50mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",87,entregado,"2024-04-09 00:26:21","2024-04-16 00:26:21","FAC-000295"
296,32,"Gel antibacterial 500ml","Cuidado personal",7,"Bayer S.A Colombia",21,entregado,"2023-03-23 02:25:36","2023-03-27 02:25:36","FAC-000296"
297,20,"Omega 3 1000mg x30","Vitaminas y suplementos",6,"Tecnoquímicas S.A",34,en proceso,"2025-03-09 20:20:05","2025-03-17 20:20:05",""
298,5,"Diclofenaco 50mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",89,entregado,"2025-10-06 21:08:42","2025-10-13 21:08:42","FAC-000298"
299,34,"Condón Durex Extra Fino x3","Condones",8,"Distribuidora Íntima de Colombia S.A.S",38,entregado,"2023-08-08 01:33:57","2023-08-18 01:33:57","FAC-000299"
300,40,"Condón Protex x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",41,entregado,"2024-03-04 13:58:15","2024-03-09 13:58:15","FAC-000300"
301,15,"Cefalexina 500mg x20","Antibiótico",5,"Genfar S.A - Grupo Sanofi",18,en proceso,"2024-04-21 11:41:26","2024-04-30 11:41:26",""
302,3,"Naproxeno 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",12,entregado,"2023-05-16 00:03:40","2023-05-21 00:03:40","FAC-000302"
303,13,"Clindamicina 300mg x16","Antibiótico",5,"Genfar S.A - Grupo Sanofi",54,entregado,"2023-02-14 12:42:09","2023-02-27 12:42:09","FAC-000303"
304,44,"Lubricante Nuei Delay 100ml","Lubricantes",9,"Laboratorios Siegfried Colombia S.A",55,entregado,"2025-03-17 14:31:17","2025-03-21 14:31:17","FAC-000304"
305,10,"Azitromicina 500mg x3","Antibiótico",5,"Genfar S.A - Grupo Sanofi",74,entregado,"2023-06-20 14:38:45","2023-06-27 14:38:45","FAC-000305"
306,14,"Claritromicina 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",83,entregado,"2024-11-17 10:53:05","2024-11-26 10:53:05","FAC-000306"
307,35,"Condón Condomi Ultra x12","Condones",8,"Distribuidora Íntima de Colombia S.A.S",89,en proceso,"2025-04-13 00:54:12","2025-04-19 00:54:12",""
308,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",19,en proceso,"2023-12-23 20:19:44","2024-01-11 20:19:44",""
309,12,"Metronidazol 500mg x14","Antibiótico",5,"Genfar S.A - Grupo Sanofi",69,en proceso,"2025-10-14 18:15:08","2025-10-20 18:15:08",""
310,1,"Acetaminofén 500mg x10","Analgésico",4,"Laboratorios Lafrancol S.A.S",41,en proceso,"2023-05-28 01:18:17","2023-06-03 01:18:17",""
